wetbulb,wetbulb_rolling_14,wetbulb_rolling_14_lag_10,dewpoint,dewpoint_rolling_14,dewpoint_rolling_14_lag_10,tmin,tmin_rolling_14,tmin_rolling_14_lag_10,tavg,tavg_rolling_14,tavg_rolling_14_lag_10,tmax,tmax_rolling_14,tmax_rolling_14_lag_10,species_PIPIENS,species_PIPIENS/RESTUANS,species_RESTUANS,species_SALINARIUS,species_ERRATICUS,species_TARSALIS,species_TERRITANS,ts,ts_rolling_14,ts_rolling_14_lag_7,tsra,tsra_rolling_14,tsra_rolling_14_lag_7,vcts,vcts_rolling_14,vcts_rolling_14_lag_7,ra,ra_rolling_14,ra_rolling_14_lag_7,br,br_rolling_14,br_rolling_14_lag_7,hz,hz_rolling_14,hz_rolling_14_lag_7,preciptotal,preciptotal_rolling_14,preciptotal_rolling_14_lag_7,avgspeed,avgspeed_rolling_14,lat,long,cool,heat,date,wnv
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.754292,-87.590773,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.723195000000004,-87.64997,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.723195000000004,-87.64997,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.868077,-87.666901,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.868077,-87.666901,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.868077,-87.666901,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.720848,-87.666014,7,0,2013-08-01,1
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.704336,-87.70373599999999,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.704336,-87.70373599999999,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.733643,-87.55551,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.750498,-87.605294,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.750498,-87.605294,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.798697,-87.736812,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.798697,-87.736812,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.798697,-87.736812,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.673408,-87.599862,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.673408,-87.599862,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.704572,-87.56566600000001,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.704572,-87.56566600000001,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.704572,-87.56566600000001,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.662014,-87.72460799999999,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.662014,-87.72460799999999,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.662014,-87.72460799999999,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.726465000000005,-87.585413,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.878114000000004,-87.629798,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.878114000000004,-87.629798,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.932094,-87.700117,7,0,2013-08-01,1
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.932094,-87.700117,7,0,2013-08-01,1
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.932094,-87.700117,7,0,2013-08-01,1
62,59.857142857142854,63.785714285714285,57,55.357142857142854,58.142857142857146,61,59.0,64.42857142857143,71,66.57142857142857,72.28571428571429,81,73.5,79.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2.0,0,0.0,0.0,0,8.0,5.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.8,7.51428571428572,41.916265,-87.800515,6,0,2013-08-01,0
62,59.857142857142854,63.785714285714285,57,55.357142857142854,58.142857142857146,61,59.0,64.42857142857143,71,66.57142857142857,72.28571428571429,81,73.5,79.71428571428571,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,2.0,0,0.0,0.0,0,8.0,5.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.8,7.51428571428572,41.916265,-87.800515,6,0,2013-08-01,0
62,59.857142857142854,63.785714285714285,57,55.357142857142854,58.142857142857146,61,59.0,64.42857142857143,71,66.57142857142857,72.28571428571429,81,73.5,79.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,2.0,0,0.0,0.0,0,8.0,5.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.8,7.51428571428572,41.916265,-87.800515,6,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.846075,-87.716277,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.776156,-87.778927,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.776156,-87.778927,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.776156,-87.778927,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.682587,-87.707973,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.682587,-87.707973,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.682587,-87.707973,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.732984,-87.649642,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.732984,-87.649642,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.732984,-87.649642,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.740641,-87.546587,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.740641,-87.546587,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.740641,-87.546587,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.680946,-87.535198,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.680946,-87.535198,7,0,2013-08-01,0
62,59.857142857142854,63.785714285714285,57,55.357142857142854,58.142857142857146,61,59.0,64.42857142857143,71,66.57142857142857,72.28571428571429,81,73.5,79.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2.0,0,0.0,0.0,0,8.0,5.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.8,7.51428571428572,41.963976,-87.69181,6,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.659112,-87.53869300000001,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.659112,-87.53869300000001,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.659112,-87.53869300000001,7,0,2013-08-01,1
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.659112,-87.53869300000001,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.925197999999995,-87.746381,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.925197999999995,-87.746381,7,0,2013-08-01,0
62,59.857142857142854,63.785714285714285,57,55.357142857142854,58.142857142857146,61,59.0,64.42857142857143,71,66.57142857142857,72.28571428571429,81,73.5,79.71428571428571,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,2.0,0,0.0,0.0,0,8.0,5.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.8,7.51428571428572,41.973845000000004,-87.805059,6,0,2013-08-01,0
62,59.857142857142854,63.785714285714285,57,55.357142857142854,58.142857142857146,61,59.0,64.42857142857143,71,66.57142857142857,72.28571428571429,81,73.5,79.71428571428571,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,2.0,0,0.0,0.0,0,8.0,5.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.8,7.51428571428572,41.973845000000004,-87.805059,6,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.947227000000005,-87.67145699999999,7,0,2013-08-01,1
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.947227000000005,-87.67145699999999,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.947227000000005,-87.67145699999999,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.743402,-87.731435,7,0,2013-08-01,0
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,1,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.743402,-87.731435,7,0,2013-08-01,1
62,60.0,62.785714285714285,54,55.5,57.142857142857146,61,59.214285714285715,63.357142857142854,72,66.71428571428571,71.07142857142857,82,73.57142857142857,78.28571428571429,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,8.0,4.0,0,3.0,1.0,0,1.0,0.0,0.0,0.07999999999999953,0.030714285714285246,7.1,7.742857142857147,41.743402,-87.731435,7,0,2013-08-01,1
