date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,bcfg,br,dz,fg,fg+,fu,gr,hz,mifg,ra,sn,sq,ts,tsra,vcfg,vcts
2010-05-02,68,54,61,52,56,4,0,0.31,28.97,29.6,2.8,26,6.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-03,72,52,62,45,53,3,0,0.0,29.13,29.77,8.9,25,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-04,80,53,67,43,54,0,2,0.0,29.13,29.78,12.1,21,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-05,73,57,65,37,51,0,0,0.0,29.15,29.77,9.7,27,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-06,60,48,54,39,46,11,0,0.05,29.33,29.99,5.9,6,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-07,59,46,53,46,49,12,0,0.74,29.04,29.73,3.7,31,13.8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-05-08,50,42,46,35,41,19,0,0.08,29.42,30.06,13.6,29,14.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-09,56,37,47,29,40,18,0,0.0,29.66,30.32,1.8,6,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-10,58,43,51,29,42,14,0,0.0,29.54,30.25,12.5,12,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-11,59,44,52,46,48,13,0,0.72,29.21,29.89,3.0,12,10.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-12,53,46,50,45,47,15,0,0.14,29.41,30.09,8.3,6,10.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2010-05-13,78,49,64,54,57,1,0,0.97,29.28,29.93,5.9,25,13.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-05-14,67,49,58,43,51,7,0,0.0,29.52,30.17,11.9,26,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-15,63,47,55,41,48,10,0,0.0,29.59,30.25,4.0,5,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-16,66,46,56,43,50,9,0,0.0,29.48,30.17,11.1,5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-17,60,52,56,43,49,9,0,0.11,29.35,30.03,7.9,3,8.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-18,62,49,56,41,48,9,0,0.0,29.31,29.98,9.6,2,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-19,73,46,60,39,50,5,0,0.0,29.36,30.02,6.4,4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-20,72,51,62,49,55,3,0,0.09,29.35,30.02,6.3,12,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-21,72,56,64,58,60,1,0,0.4,29.21,29.87,5.0,12,6.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-22,72,58,65,59,61,0,0,0.01,29.29,29.94,2.7,9,6.1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2010-05-23,89,65,77,65,69,0,12,0.0,29.33,29.96,9.7,18,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-24,91,73,82,66,71,0,17,0.0,29.39,30.01,6.3,13,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-25,87,71,79,61,68,0,14,0.0,29.39,30.02,6.4,12,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-26,85,70,78,62,68,0,13,0.0,29.34,29.98,3.2,2,5.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2010-05-27,77,63,70,50,59,0,5,0.0,29.36,30.0,12.7,2,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-28,76,59,68,49,58,0,3,0.0,29.33,29.99,10.0,2,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-29,84,62,73,57,63,0,8,0.0,29.28,29.93,4.5,7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-30,91,64,78,59,66,0,13,0.0,29.23,29.86,4.5,17,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-05-31,84,65,75,65,67,0,10,1.57,29.21,29.85,1.6,19,4.8,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2010-06-01,84,65,75,63,67,0,10,0.0,29.17,29.83,4.4,17,6.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-06-02,77,59,68,61,64,0,3,1.3,29.05,29.69,2.8,32,10.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-06-03,71,58,65,46,55,0,0,0.0,29.15,29.79,6.1,4,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-04,83,60,72,59,64,0,7,0.0,29.07,29.71,6.8,21,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-05,79,60,70,63,66,0,5,0.51,29.0,29.65,3.8,24,8.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2010-06-06,75,58,67,54,59,0,2,0.0,29.22,29.83,8.3,33,10.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-07,69,56,63,48,55,2,0,0.0,29.41,30.04,6.5,7,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-08,67,59,63,57,59,2,0,0.33,29.28,29.96,7.8,13,8.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-09,83,67,75,55,63,0,10,0.0,29.19,29.82,10.0,27,10.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-10,75,60,68,54,60,0,3,0.0,29.31,29.94,5.3,8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-11,88,64,76,67,71,0,11,0.41,29.24,29.88,8.6,19,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-06-12,77,62,70,63,65,0,5,0.12,29.31,29.94,2.2,2,7.4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-06-13,73,61,67,61,63,0,2,0.25,29.32,29.97,3.6,7,4.6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-06-14,72,61,67,61,63,0,2,0.01,29.28,29.92,5.5,5,6.5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-06-15,79,61,70,65,67,0,5,0.88,29.23,29.88,3.2,20,6.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-06-16,86,65,76,60,65,0,11,0.0,29.34,29.97,6.1,27,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-17,84,67,76,61,67,0,11,0.0,29.36,30.0,4.4,14,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-18,91,66,79,66,69,0,14,0.66,29.24,29.91,6.2,22,9.6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2010-06-19,86,66,76,60,66,0,11,0.0,29.3,29.92,10.1,27,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-20,80,67,74,60,65,0,9,0.0,29.4,30.02,4.4,8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-21,85,68,77,66,69,0,12,0.4,29.31,29.96,4.4,17,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-06-22,86,70,78,68,71,0,13,0.0,29.34,29.97,6.7,22,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-23,87,67,77,69,71,0,12,1.23,29.23,29.89,9.3,22,11.5,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
2010-06-24,81,65,73,59,65,0,8,0.0,29.38,30.01,2.3,36,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-25,84,66,75,61,66,0,10,0.0,29.34,29.99,6.5,20,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-26,88,68,78,65,69,0,13,0.7,29.16,29.81,2.3,16,7.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-06-27,87,72,80,69,72,0,15,0.88,28.95,29.6,8.5,24,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-28,82,65,74,59,65,0,9,0.0,29.13,29.74,9.1,31,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-29,73,62,68,52,59,0,3,0.0,29.46,30.07,6.7,6,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-30,76,57,67,50,57,0,2,0.0,29.6,30.23,3.9,5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,77,58,68,47,57,0,3,0.0,29.65,30.31,6.2,10,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-02,83,62,73,50,60,0,8,0.0,29.52,30.19,7.5,18,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-03,87,64,76,54,63,0,11,0.0,29.36,30.02,8.1,20,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-04,92,72,82,65,71,0,17,0.03,29.26,29.9,10.2,22,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-05,90,79,85,63,70,0,20,0.0,29.26,29.88,13.0,20,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-06,91,75,83,68,72,0,18,0.04,29.33,29.95,9.0,23,10.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-07,94,72,83,69,73,0,18,0.05,29.39,30.01,4.8,24,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-08,87,74,81,69,72,0,16,0.15,29.33,29.97,0.5,34,4.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-09,87,72,80,59,67,0,15,0.0,29.32,29.96,4.9,2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-10,89,69,79,59,67,0,14,0.01,29.29,29.93,4.1,27,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-11,85,67,76,62,67,0,11,0.77,29.13,29.79,6.4,21,6.7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-07-12,84,65,75,64,68,0,10,0.01,29.11,29.74,1.1,4,4.6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-07-13,84,71,78,64,68,0,13,0.02,29.24,29.85,6.2,9,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-14,91,72,82,69,73,0,17,0.0,29.31,29.94,8.6,18,9.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-07-15,92,73,83,69,73,0,18,0.0,29.26,29.89,7.9,25,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-16,90,68,79,60,68,0,14,0.0,29.29,29.93,6.6,25,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-17,92,71,82,64,70,0,17,0.0,29.24,29.87,1.4,26,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-18,91,74,83,69,73,0,18,0.29,29.16,29.8,7.1,24,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-19,84,72,78,66,70,0,13,0.0,29.23,29.87,3.4,23,4.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-20,85,69,77,66,70,0,12,0.0,29.26,29.9,7.0,23,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-07-21,90,73,82,66,71,0,17,0.0,29.35,29.98,1.8,30,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-22,90,72,81,70,74,0,16,0.02,29.23,29.88,8.2,20,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-23,95,71,83,71,74,0,18,3.15,29.23,29.83,9.6,24,11.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2010-07-24,87,69,78,70,72,0,13,4.73,29.21,29.84,2.9,23,10.1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2010-07-25,81,68,75,60,66,0,10,0.52,29.41,30.03,9.2,2,9.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-26,84,64,74,62,67,0,9,0.0,29.43,30.07,4.8,12,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-27,88,71,80,66,71,0,15,0.0,29.34,29.99,6.0,21,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-28,91,77,84,71,75,0,19,0.0,29.3,29.92,5.2,25,8.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-07-29,81,69,75,59,65,0,10,0.0,29.41,30.05,6.1,6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-30,79,71,75,59,65,0,10,0.0,29.31,29.97,5.1,16,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-31,78,65,72,63,66,0,7,0.6,29.21,29.84,3.1,14,4.8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-08-01,84,66,75,64,68,0,10,0.0,29.29,29.93,2.2,11,3.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-08-02,84,70,77,66,70,0,12,0.08,29.31,29.94,5.4,21,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-03,87,65,76,70,73,0,11,1.6,29.24,29.89,2.3,20,3.6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-08-04,81,71,76,71,73,0,11,0.57,29.21,29.83,3.6,26,4.2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-08-05,84,68,76,62,67,0,11,0.0,29.19,29.82,9.5,29,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-06,82,64,73,58,64,0,8,0.0,29.28,29.91,5.9,29,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-07,84,66,75,63,67,0,10,0.0,29.26,29.91,7.1,23,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-08,87,71,79,66,70,0,14,0.05,29.21,29.85,8.6,21,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-09,89,75,82,69,73,0,17,0.0,29.26,29.88,4.4,24,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-08-10,88,77,83,71,74,0,18,0.0,29.28,29.91,5.5,8,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-11,90,77,84,69,74,0,19,0.0,29.2,29.82,5.2,27,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-08-12,89,75,82,69,74,0,17,0.0,29.18,29.81,3.3,8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-13,93,72,83,70,74,0,18,0.66,29.13,29.76,7.4,17,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-14,88,72,80,68,72,0,15,0.0,29.18,29.8,2.8,22,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-15,84,67,76,62,68,0,11,0.0,29.26,29.88,8.5,29,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-16,80,64,72,54,62,0,7,0.0,29.36,30.0,9.3,27,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-17,79,65,72,57,63,0,7,0.03,29.41,30.05,3.8,28,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-18,83,64,74,60,65,0,9,0.04,29.34,30.0,1.2,18,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-19,87,69,78,63,69,0,13,0.0,29.24,29.89,4.6,21,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-20,93,75,84,66,71,0,19,0.0,29.16,29.8,10.0,19,10.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-21,86,71,79,68,71,0,14,0.59,29.2,29.81,2.6,35,5.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-22,80,68,74,64,68,0,9,0.0,29.4,30.02,9.4,2,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-23,78,67,73,63,67,0,8,0.0,29.4,30.04,6.9,7,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-24,81,68,75,61,66,0,10,0.0,29.35,30.0,2.4,8,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-25,79,63,71,50,59,0,6,0.0,29.42,30.06,9.4,33,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-26,78,62,70,52,59,0,5,0.0,29.51,30.15,1.9,14,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-27,83,61,72,53,61,0,7,0.0,29.44,30.1,5.8,21,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-28,87,65,76,50,61,0,11,0.0,29.42,30.06,7.6,18,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-29,93,72,83,63,69,0,18,0.0,29.45,30.08,7.6,19,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-30,88,73,81,65,70,0,16,0.0,29.49,30.12,10.2,19,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-31,92,75,84,67,72,0,19,0.0,29.34,30.0,12.0,20,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,80,71,76,66,70,0,11,0.14,29.27,29.9,5.8,22,6.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-02,83,66,75,67,70,0,10,0.92,29.15,29.8,7.0,21,7.9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-09-03,72,57,65,51,57,0,0,0.0,29.17,29.81,15.7,28,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-04,68,52,60,43,51,5,0,0.0,29.31,29.95,11.3,30,11.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-05,77,52,65,48,56,0,0,0.0,29.28,29.95,7.2,20,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-06,84,68,76,50,60,0,11,0.0,29.18,29.83,13.8,20,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-07,79,60,70,47,58,0,5,0.0,29.28,29.89,16.2,25,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-08,71,53,62,47,54,3,0,0.0,29.44,30.08,3.7,34,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-09,68,53,61,49,55,4,0,0.0,29.42,30.08,5.2,4,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-10,72,59,66,50,57,0,1,0.0,29.29,29.96,9.9,10,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-11,75,59,67,54,59,0,2,0.16,29.21,29.86,1.6,24,8.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-12,83,53,68,50,59,0,3,0.0,29.36,29.99,7.9,25,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-13,82,61,72,53,60,0,7,0.0,29.35,29.99,1.0,26,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-14,77,58,68,48,57,0,3,0.0,29.44,30.08,4.6,7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-15,75,61,68,52,59,0,3,0.04,29.31,30.0,7.4,12,8.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-16,70,57,64,55,59,1,0,0.03,29.24,29.87,7.4,33,12.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-09-17,74,51,63,49,56,2,0,0.0,29.42,30.06,3.9,19,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-18,66,60,63,55,58,2,0,0.22,29.49,30.12,2.0,3,7.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-09-19,68,56,62,48,55,3,0,0.01,29.51,30.17,7.4,4,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-20,77,63,70,60,64,0,5,0.0,29.35,30.02,5.4,12,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-21,89,67,78,62,67,0,13,0.03,29.23,29.86,9.2,22,10.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-09-22,75,64,70,61,63,0,5,0.0,29.38,30.01,1.8,8,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-23,90,66,78,61,68,0,13,0.0,29.21,29.87,14.5,21,14.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-24,79,57,68,53,59,0,3,0.2,29.24,29.87,14.8,25,16.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-25,60,52,56,43,49,9,0,0.0,29.45,30.1,7.4,36,9.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-26,60,52,56,44,50,9,0,0.05,29.45,30.12,11.2,2,11.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-27,63,49,56,46,50,9,0,0.01,29.24,29.95,0.6,7,2.7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-09-28,70,46,58,44,51,7,0,0.0,29.13,29.79,2.1,6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-29,76,50,63,45,54,2,0,0.0,29.15,29.81,5.1,21,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-30,75,53,64,49,55,1,0,0.0,29.29,29.91,8.3,1,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,74,49,62,43,52,3,0,0.02,29.38,30.04,3.9,28,5.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-02,55,46,51,42,47,14,0,0.25,29.52,30.16,17.5,36,17.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-03,57,43,50,38,44,15,0,0.01,29.68,30.35,9.7,36,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-04,59,41,50,39,45,15,0,0.0,29.7,30.38,2.0,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-05,66,40,53,37,46,12,0,0.0,29.65,30.34,0.7,36,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-06,78,45,62,43,52,3,0,0.0,29.39,30.08,6.7,27,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-07,76,49,63,40,51,2,0,0.0,29.42,30.08,2.9,31,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-08,79,49,64,37,51,1,0,0.0,29.37,30.03,7.0,24,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-09,87,56,72,49,59,0,7,0.0,29.31,29.97,3.9,24,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-10,84,59,72,50,59,0,7,0.0,29.23,29.88,3.7,25,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-11,81,57,69,53,59,0,4,0.0,29.18,29.82,1.5,34,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-12,76,54,65,54,59,0,0,0.0,29.26,29.91,3.1,6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-13,63,48,56,48,53,9,0,0.26,29.4,30.05,7.3,36,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-10-14,66,43,55,32,45,10,0,0.0,29.28,29.96,6.5,27,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-15,62,47,55,41,47,10,0,0.0,29.4,30.05,6.6,36,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-16,71,44,58,39,48,7,0,0.0,29.38,30.04,6.4,22,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-17,64,48,56,38,47,9,0,0.0,29.41,30.08,3.6,3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-18,60,45,53,41,47,12,0,0.0,29.35,30.02,4.1,5,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-19,61,40,51,35,44,14,0,0.0,29.29,29.98,5.3,28,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-20,70,46,58,35,46,7,0,0.0,29.09,29.77,9.9,26,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-21,56,41,49,29,40,16,0,0.0,29.31,29.96,8.5,30,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-22,65,37,51,29,42,14,0,0.01,29.41,30.08,4.9,21,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-23,67,54,61,43,52,4,0,0.21,29.26,29.95,9.8,20,10.3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-10-24,73,57,65,51,57,0,0,1.01,29.05,29.74,7.7,20,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-10-25,72,57,65,56,60,0,0,0.01,28.8,29.5,10.1,19,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-26,71,54,63,47,54,2,0,0.4,28.63,29.23,19.2,21,21.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-27,65,43,54,31,45,11,0,0.0,29.0,29.6,20.8,25,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-28,46,39,43,30,38,22,0,0.0,29.49,30.12,14.9,28,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-29,50,33,42,26,36,23,0,0.0,29.55,30.25,5.3,24,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-30,63,41,52,32,42,13,0,0.0,29.21,29.9,6.1,24,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-31,52,39,46,31,40,19,0,0.0,29.55,30.2,9.0,3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,64,52,58,37,48,7,0,0.0,29.32,29.94,11.2,26,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-02,60,43,52,31,42,13,0,0.0,29.52,30.16,4.6,36,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
