date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,bcfg,br,dz,fg,fg+,fu,gr,hz,mifg,ra,sn,sq,ts,tsra,vcfg,vcts
2010-05-02,69,53,61,52,56,4,0,0.93,28.9,29.61,4.4,25,6.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-03,72,50,61,45,53,4,0,0.0,29.07,29.77,8.8,25,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-04,79,50,65,44,54,0,0,0.0,29.05,29.77,13.9,21,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-05,72,56,64,37,51,1,0,0.0,29.08,29.77,10.2,27,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-06,63,46,55,39,46,10,0,0.01,29.27,29.99,5.7,3,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-05-07,59,45,52,46,48,13,0,0.72,28.98,29.73,2.6,34,13.2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-05-08,50,42,46,35,41,19,0,0.02,29.36,30.05,14.5,30,15.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-09,58,38,48,29,40,17,0,0.0,29.59,30.31,2.5,35,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-10,58,41,50,31,42,15,0,0.0,29.47,30.24,13.5,11,14.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-11,52,44,48,46,47,17,0,0.97,29.16,29.9,5.6,9,9.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-12,51,44,48,45,46,17,0,0.12,29.36,30.1,8.9,6,10.4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2010-05-13,73,48,61,53,55,4,0,1.49,29.23,29.93,4.8,25,12.3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-05-14,66,47,57,44,50,8,0,0.0,29.46,30.17,10.9,26,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-15,61,43,52,42,48,13,0,0.0,29.53,30.26,4.1,4,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-16,66,41,54,43,49,11,0,0.0,29.44,30.18,9.7,5,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-17,58,50,54,42,48,11,0,0.01,29.29,30.04,9.6,3,9.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-18,65,46,56,40,48,9,0,0.0,29.26,29.99,9.1,3,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-19,74,44,59,39,51,6,0,0.0,29.31,30.02,5.7,4,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-20,74,47,61,49,55,4,0,0.05,29.29,30.02,6.8,13,7.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-05-21,73,56,65,58,60,0,0,0.21,29.15,29.88,4.6,10,6.3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-05-22,74,58,66,59,61,0,1,0.0,29.23,29.94,3.4,12,5.4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2010-05-23,89,62,76,66,69,0,11,0.0,29.26,29.97,9.8,18,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-24,91,70,81,67,72,0,16,0.0,29.33,30.03,6.6,14,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-25,88,69,79,62,68,0,14,0.0,29.33,30.04,5.1,13,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-26,87,66,77,63,68,0,12,0.0,29.29,30.0,3.1,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-27,77,61,69,50,59,0,4,0.0,29.31,30.03,10.4,3,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-28,79,57,68,50,58,0,3,0.0,29.28,30.01,7.8,3,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-29,86,59,73,57,63,0,8,0.0,29.23,29.95,5.0,5,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-30,91,61,76,59,66,0,11,0.0,29.16,29.88,4.6,18,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-31,81,66,74,64,67,0,9,0.26,29.15,29.86,0.6,24,4.7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-06-01,85,63,74,62,67,0,9,0.0,29.1,29.84,5.1,19,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-06-02,77,57,67,61,64,0,2,1.02,29.0,29.71,3.6,34,8.7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-06-03,71,56,64,46,55,1,0,0.0,29.1,29.81,6.7,4,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-04,83,57,70,60,65,0,5,0.0,29.0,29.73,7.8,22,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-05,79,60,70,65,67,0,5,0.15,28.95,29.66,5.0,23,7.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-06,76,55,66,55,59,0,1,0.0,29.16,29.84,9.2,32,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-07,70,54,62,49,55,3,0,0.0,29.34,30.05,6.4,8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-08,67,58,63,57,59,2,0,0.45,29.22,29.97,8.8,13,10.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-09,83,65,74,56,63,0,9,0.0,29.13,29.84,10.2,28,10.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-10,77,58,68,54,60,0,3,0.0,29.26,29.96,4.8,7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-11,89,64,77,67,71,0,12,0.02,29.18,29.89,8.8,19,10.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2010-06-12,77,62,70,63,65,0,5,0.34,29.25,29.96,3.9,4,8.1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-06-13,71,62,67,62,64,0,2,0.25,29.26,29.98,3.5,9,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-14,70,60,65,61,62,0,0,0.0,29.23,29.94,6.2,4,6.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-15,79,60,70,66,67,0,5,0.59,29.16,29.89,2.2,19,5.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-06-16,82,63,73,61,65,0,8,0.0,29.28,29.98,5.9,28,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-17,84,64,74,62,67,0,9,0.0,29.3,30.01,5.8,14,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-18,90,67,79,66,69,0,14,0.87,29.18,29.92,6.8,21,10.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-06-19,85,66,76,61,66,0,11,0.0,29.24,29.94,9.8,28,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-20,81,64,73,61,65,0,8,0.0,29.34,30.04,3.8,8,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-21,85,67,76,66,69,0,11,0.22,29.26,29.97,5.6,16,8.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-06-22,85,69,77,68,71,0,12,0.0,29.28,29.98,5.9,23,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-23,87,69,78,70,71,0,13,0.87,29.16,29.89,10.2,22,11.5,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2010-06-24,84,65,75,60,65,0,10,0.0,29.33,30.03,5.4,32,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-25,84,62,73,62,67,0,8,0.0,29.28,30.0,6.4,20,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-26,87,69,78,66,70,0,13,0.85,29.1,29.83,1.0,11,6.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2010-06-27,85,72,79,70,73,0,14,0.54,28.9,29.62,7.4,24,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-28,82,63,73,59,65,0,8,0.0,29.08,29.76,9.4,31,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-29,75,59,67,53,59,0,2,0.0,29.41,30.09,6.2,4,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-30,75,56,66,50,57,0,1,0.0,29.54,30.25,3.7,4,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,77,55,66,48,57,0,1,0.0,29.59,30.33,5.0,9,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-02,83,59,71,53,61,0,6,0.0,29.47,30.2,7.9,19,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-03,87,60,74,56,63,0,9,0.0,29.31,30.04,8.5,20,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-04,91,68,80,66,71,0,15,0.0,29.2,29.91,10.2,22,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-05,91,78,85,64,71,0,20,0.0,29.2,29.9,15.0,20,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-06,90,73,82,69,73,0,17,0.37,29.26,29.96,8.4,22,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-07-07,93,71,82,70,73,0,17,0.2,29.34,30.03,3.5,23,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-08,88,73,81,70,73,0,16,0.16,29.27,29.99,2.7,32,5.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-07-09,88,70,79,59,67,0,14,0.0,29.26,29.98,6.3,36,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-10,89,69,79,61,68,0,14,0.0,29.23,29.95,6.3,28,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-11,85,66,76,63,67,0,11,0.79,29.08,29.81,5.6,23,7.8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-07-12,84,65,75,65,68,0,10,0.0,29.05,29.76,1.7,35,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-13,84,70,77,65,69,0,12,0.17,29.18,29.87,5.4,10,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-14,90,70,80,71,74,0,15,0.0,29.25,29.96,9.2,17,10.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-15,90,71,81,69,73,0,16,0.01,29.21,29.91,7.0,27,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-16,90,67,79,62,68,0,14,0.0,29.23,29.95,7.4,25,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-17,93,71,82,63,70,0,17,0.0,29.18,29.89,5.6,28,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-18,92,72,82,69,73,0,17,0.01,29.1,29.82,7.0,25,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-19,84,69,77,66,70,0,12,0.01,29.18,29.89,2.3,24,4.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-20,86,68,77,68,70,0,12,0.0,29.21,29.92,5.4,23,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-21,91,72,82,65,70,0,17,0.0,29.29,30.0,4.7,31,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-22,90,69,80,71,74,0,15,0.01,29.16,29.89,10.8,20,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-23,94,70,82,71,74,0,17,2.79,29.15,29.85,11.2,24,11.8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2010-07-24,87,69,78,71,73,0,13,3.64,29.16,29.86,2.6,28,8.9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-07-25,81,66,74,59,65,0,9,0.0,29.36,30.06,8.7,2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-26,84,61,73,62,67,0,8,0.0,29.38,30.09,4.5,12,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-27,88,68,78,67,71,0,13,0.0,29.28,30.01,5.6,21,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-28,88,73,81,71,74,0,16,0.0,29.24,29.94,6.8,28,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-29,82,67,75,58,65,0,10,0.0,29.36,30.07,6.0,5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-30,80,69,75,60,65,0,10,0.0,29.25,29.98,5.5,17,6.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-31,80,65,73,64,67,0,8,0.68,29.14,29.86,3.6,13,5.8,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2010-08-01,86,65,76,65,68,0,11,0.0,29.23,29.94,2.4,13,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-08-02,84,67,76,67,70,0,11,0.0,29.26,29.96,6.3,21,6.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-03,86,66,76,71,73,0,11,0.28,29.2,29.91,2.6,21,3.3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-08-04,83,71,77,72,73,0,12,0.48,29.15,29.85,4.1,27,4.9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-08-05,83,68,76,62,67,0,11,0.0,29.13,29.84,10.6,29,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-06,82,64,73,59,64,0,8,0.0,29.22,29.93,6.3,29,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-07,83,62,73,64,68,0,8,0.0,29.2,29.92,7.6,23,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-08,87,69,78,67,70,0,13,0.08,29.13,29.86,9.3,22,9.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-09,88,72,80,71,74,0,15,0.15,29.2,29.9,4.1,24,7.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-08-10,89,75,82,71,74,0,17,0.0,29.23,29.93,4.4,7,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-11,90,75,83,70,74,0,18,0.0,29.13,29.84,4.2,28,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-12,92,74,83,70,74,0,18,0.0,29.13,29.83,3.3,10,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-13,92,73,83,70,74,0,18,0.25,29.07,29.78,7.2,18,7.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-08-14,88,72,80,69,73,0,15,0.0,29.11,29.82,3.6,25,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-15,83,66,75,62,67,0,10,0.0,29.21,29.9,8.1,29,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-16,80,63,72,54,62,0,7,0.0,29.31,30.01,8.6,28,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-17,79,64,72,57,63,0,7,0.03,29.36,30.07,4.5,30,6.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-18,84,63,74,61,66,0,9,0.05,29.29,30.02,1.5,20,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-19,88,66,77,65,69,0,12,0.0,29.18,29.91,4.6,21,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-20,92,71,82,68,72,0,17,0.03,29.11,29.81,10.5,19,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-21,86,71,79,69,72,0,14,0.45,29.13,29.83,2.6,33,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-22,81,68,75,64,67,0,10,0.0,29.35,30.05,7.9,3,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-23,80,65,73,63,67,0,8,0.0,29.34,30.06,6.0,4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-24,84,64,74,62,66,0,9,0.0,29.29,30.02,1.2,4,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-25,79,61,70,51,59,0,5,0.0,29.38,30.08,9.8,32,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-26,79,59,69,52,59,0,4,0.0,29.44,30.16,0.8,6,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-27,86,59,73,56,63,0,8,0.0,29.39,30.11,8.6,21,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-28,88,65,77,54,63,0,12,0.0,29.36,30.08,10.5,19,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-29,94,71,83,66,71,0,18,0.0,29.39,30.1,10.6,19,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-30,88,74,81,67,72,0,16,0.0,29.39,30.13,14.1,19,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-31,93,75,84,68,73,0,19,0.0,29.28,30.01,14.7,20,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,81,71,76,68,70,0,11,0.17,29.21,29.91,6.2,23,7.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-02,83,65,74,68,70,0,9,1.55,29.09,29.81,5.6,21,6.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-03,70,56,63,52,57,2,0,0.0,29.11,29.82,15.3,28,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-04,68,51,60,44,51,5,0,0.0,29.25,29.96,11.3,29,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-05,76,49,63,50,56,2,0,0.0,29.21,29.95,7.9,20,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-06,82,66,74,52,61,0,9,0.0,29.12,29.83,14.2,20,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-07,77,58,68,49,58,0,3,0.0,29.21,29.9,17.4,25,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-08,71,51,61,48,54,4,0,0.0,29.39,30.09,3.9,32,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-09,67,50,59,49,54,6,0,0.0,29.36,30.09,5.7,3,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-10,72,55,64,51,58,1,0,0.0,29.24,29.98,8.3,9,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-11,75,58,67,55,59,0,2,0.24,29.15,29.87,1.9,24,9.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-12,83,54,69,51,59,0,4,0.0,29.29,30.0,7.5,26,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-13,82,57,70,50,59,0,5,0.0,29.29,30.01,4.9,31,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-14,77,54,66,49,57,0,1,0.0,29.38,30.1,3.8,5,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-15,75,59,67,54,60,0,2,0.0,29.25,30.01,7.6,12,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-16,69,53,61,56,59,4,0,0.16,29.19,29.88,6.6,33,11.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-17,74,49,62,50,56,3,0,0.0,29.36,30.07,3.8,19,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-18,65,58,62,55,58,3,0,0.35,29.42,30.13,3.9,3,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010-09-19,67,55,61,49,55,4,0,0.0,29.46,30.18,7.1,4,7.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-20,75,62,69,60,63,0,4,0.0,29.29,30.04,4.5,12,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-21,88,68,78,64,68,0,13,0.05,29.16,29.87,10.8,22,11.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-09-22,74,63,69,61,63,0,4,0.0,29.31,30.02,2.8,6,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-23,89,65,77,62,68,0,12,0.0,29.15,29.88,16.6,20,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-24,80,56,68,54,59,0,3,0.26,29.18,29.88,15.6,25,17.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-25,60,52,56,43,49,9,0,0.0,29.4,30.11,6.8,36,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-26,60,50,55,45,49,10,0,0.0,29.4,30.13,9.5,2,10.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-27,65,48,57,45,50,8,0,0.0,29.18,29.95,1.4,2,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-28,71,46,59,45,52,6,0,0.0,29.07,29.8,2.5,2,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-29,75,52,64,48,55,1,0,0.0,29.09,29.81,5.4,22,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-30,74,52,63,49,55,2,0,0.0,29.23,29.93,8.3,36,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,73,48,61,44,52,4,0,0.08,29.31,30.04,4.2,29,6.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-02,57,45,51,41,46,14,0,0.26,29.47,30.18,15.2,36,15.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-03,56,42,49,39,44,16,0,0.08,29.64,30.36,10.3,1,11.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-04,60,38,49,39,45,16,0,0.0,29.65,30.38,2.4,2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-05,68,39,54,38,46,11,0,0.0,29.59,30.33,1.3,32,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-06,78,46,62,44,53,3,0,0.0,29.33,30.07,7.0,28,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-07,76,49,63,39,50,2,0,0.0,29.36,30.08,5.8,30,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-08,79,48,64,40,52,1,0,0.0,29.31,30.03,7.0,24,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-09,86,55,71,52,59,0,6,0.0,29.25,29.98,2.5,24,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-10,84,57,71,50,59,0,6,0.0,29.16,29.89,4.0,25,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-11,82,54,68,52,58,0,3,0.0,29.12,29.83,2.2,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-12,76,52,64,54,58,1,0,0.0,29.21,29.92,3.3,6,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-13,66,47,57,46,52,8,0,0.1,29.35,30.06,7.2,35,8.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2010-10-14,66,43,55,32,45,10,0,0.0,29.21,29.96,7.2,27,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-15,63,44,54,41,47,11,0,0.0,29.34,30.06,6.4,1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-16,71,40,56,39,48,9,0,0.0,29.31,30.04,8.0,23,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-17,65,47,56,36,46,9,0,0.0,29.35,30.08,3.7,1,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-18,61,43,52,40,47,13,0,0.0,29.29,30.02,5.0,4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-19,60,39,50,35,43,15,0,0.0,29.23,29.98,6.1,27,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-20,70,44,57,35,46,8,0,0.0,29.03,29.76,10.2,26,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-21,56,38,47,30,40,18,0,0.0,29.25,29.96,9.4,30,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-22,64,33,49,31,42,16,0,0.02,29.34,30.07,5.8,21,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-23,65,54,60,47,53,5,0,0.1,29.2,29.94,10.0,21,11.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-24,72,54,63,53,57,2,0,0.05,28.98,29.74,8.4,21,9.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-25,72,56,64,56,60,1,0,0.0,28.74,29.5,11.6,19,12.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-26,70,54,62,47,53,3,0,0.24,28.55,29.25,24.1,21,26.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-27,65,43,54,32,44,11,0,0.0,28.92,29.59,21.8,24,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-28,46,39,43,31,38,22,0,0.0,29.43,30.1,13.7,28,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-29,50,31,41,27,36,24,0,0.0,29.48,30.24,6.2,24,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-30,63,42,53,32,42,12,0,0.0,29.14,29.88,6.5,25,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-31,52,36,44,30,38,21,0,0.0,29.49,30.2,5.8,1,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,63,47,55,37,47,10,0,0.0,29.26,29.95,11.4,26,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-02,59,42,51,31,42,14,0,0.0,29.46,30.17,5.3,36,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
